created_at,favorite_count,full_text,hashtags,id,id_str,lang,quoted_status,quoted_status_id,quoted_status_id_str,retweet_count,source,urls,user,user_mentions,media,date_time,date,date_week,handle
Wed Sep 11 13:41:57 +0000 2019,3262,"As this election campaign begins, we now know two disturbing details about the SNC-Lavalin corruption scandal:
 
1. The RCMP are looking into the Liberal gov't for obstruction of justice. 
 
2. Trudeau is actively trying to block them. 
 
LIVE: 
https://t.co/ESliXjMOGU",[],1171780921873391616,1171780921873391616,en,,,,1537.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/1173798899478336/', 'url': 'https://t.co/ESliXjMOGU'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2019-09-11 13:41:57+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 13:41:50 +0000 2019,47,"Nous venons d’apprendre deux nouveaux éléments sur le scandale de corruption de SNC-Lavalin :
1: La GRC se penche sur le gouvernement libéral et son entrave à la justice
2. Justin Trudeau fait tout pour bloquer l’enquête.

https://t.co/ESliXjMOGU",[],1171780894409068554,1171780894409068554,fr,,,,25.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/videos/1173798899478336/', 'url': 'https://t.co/ESliXjMOGU'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2019-09-11 13:41:50+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 11:08:50 +0000 2019,1949,"On the 18th anniversary of the 9/11 attack, and on the National Day of Service, we pause to remember those who were lost, mourn with their loved ones, and honour those who defend our freedom. My statement: https://t.co/uk2Yw8ZVuo https://t.co/CyLDuK3IAR",[],1171742390337585152,1171742390337585152,en,,,,602.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2916382748395458', 'url': 'https://t.co/uk2Yw8ZVuo'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/CyLDuK3IAR', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171742390337585152/photo/1', 'id': 1171742354480467969, 'media_url': 'http://pbs.twimg.com/media/EELddpcWkAEyIaS.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EELddpcWkAEyIaS.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/CyLDuK3IAR'}]",2019-09-11 11:08:50+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 11:08:47 +0000 2019,45,"À l’occasion du 18e anniversaire des attentats du 11 septembre 2001 et de la Journée nationale du service, nous nous souvenons de ceux qui ont perdu la vie, partageons le deuil de leurs proches et honorons ceux qui défendent notre liberté. Ma déclaration : https://t.co/iFwXEtiuYM https://t.co/J6JPyHop1g",[],1171742378132234240,1171742378132234240,fr,,,,16.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2916380585062341', 'url': 'https://t.co/iFwXEtiuYM'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/J6JPyHop1g', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171742378132234240/photo/1', 'id': 1171742362378412033, 'media_url': 'http://pbs.twimg.com/media/EELdeG3XoAEiTSn.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EELdeG3XoAEiTSn.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/J6JPyHop1g'}]",2019-09-11 11:08:47+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 02:26:58 +0000 2019,1525,Congratulations Premier @BrianPallister! Momentum continues to build for strong conservative governments dedicated to putting more money in the pockets of hardworking families. I look forward to working with you to help all Manitobans get ahead. https://t.co/bUx3TI977b,[],1171611057804251136,1171611057804251136,en,,,,396.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 523556031, 'id_str': '523556031', 'name': 'Brian Pallister', 'screen_name': 'BrianPallister'}]","[{'display_url': 'pic.twitter.com/bUx3TI977b', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171611057804251136/photo/1', 'id': 1171610949570236416, 'media_url': 'http://pbs.twimg.com/media/EEJl84AXkAA5tD6.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEJl84AXkAA5tD6.jpg', 'sizes': {'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/bUx3TI977b'}]",2019-09-11 02:26:58+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 02:26:55 +0000 2019,59,Félicitations au premier ministre @BrianPallister! L’élan continue de s’intensifier en faveur de gouvernements conservateurs qui vont mettre plus d’argent dans les poches des familles. J’ai hâte de travailler avec vous pour aider tous les Manitobains à améliorer leur quotidien. https://t.co/tM8k2T4BfV,[],1171611046039228416,1171611046039228416,fr,,,,21.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 523556031, 'id_str': '523556031', 'name': 'Brian Pallister', 'screen_name': 'BrianPallister'}]","[{'display_url': 'pic.twitter.com/tM8k2T4BfV', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171611046039228416/photo/1', 'id': 1171610936710488065, 'media_url': 'http://pbs.twimg.com/media/EEJl8IGXYAE3aCb.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEJl8IGXYAE3aCb.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/tM8k2T4BfV'}]",2019-09-11 02:26:55+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 00:03:00 +0000 2019,209,Nous sommes prêts. 🛫 https://t.co/L2URPYRpm4,[],1171574827192221696,1171574827192221696,fr,,,,55.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/L2URPYRpm4', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171574827192221696/video/1', 'id': 1171461341845962752, 'media_url': 'http://pbs.twimg.com/media/EEHfWMmUwAA6HtN.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEHfWMmUwAA6HtN.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/L2URPYRpm4', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 34125, 'variants': [{'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461341845962752/vid/640x360/5IYaJlpS17Bn1riv.mp4?tag=13'}, {'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461341845962752/vid/1280x720/DpqvAUw-zrJeLNg-.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461341845962752/vid/480x270/iKbqZxnQxzjA9Bt6.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1171461341845962752/pl/xm2VDKYd9veZLBMa.m3u8?tag=13'}]}}]",2019-09-11 00:03:00+00:00,2019-09-11,2019-09-09,AndrewScheer
Wed Sep 11 00:03:00 +0000 2019,3153,We're ready. 🛫 https://t.co/INQyRMeWJZ,[],1171574827011866624,1171574827011866624,en,,,,764.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Twitter Media Studio</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/INQyRMeWJZ', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171574827011866624/video/1', 'id': 1171461315769991171, 'media_url': 'http://pbs.twimg.com/media/EEHfOsMU8AICct-.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEHfOsMU8AICct-.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 640, 'h': 360, 'resize': 'fit'}, 'medium': {'w': 640, 'h': 360, 'resize': 'fit'}, 'small': {'w': 640, 'h': 360, 'resize': 'fit'}}, 'type': 'video', 'url': 'https://t.co/INQyRMeWJZ', 'video_info': {'aspect_ratio': [16, 9], 'duration_millis': 35083, 'variants': [{'bitrate': 2176000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461315769991171/vid/1280x720/95NNVeCb0gScuAlr.mp4?tag=13'}, {'bitrate': 288000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461315769991171/vid/480x270/IsOVAoNQ5u99f3YF.mp4?tag=13'}, {'content_type': 'application/x-mpegURL', 'url': 'https://video.twimg.com/amplify_video/1171461315769991171/pl/4t_DED3X2i43ukxj.m3u8?tag=13'}, {'bitrate': 832000, 'content_type': 'video/mp4', 'url': 'https://video.twimg.com/amplify_video/1171461315769991171/vid/640x360/VxvZzu8Ru0gqcsA3.mp4?tag=13'}]}}]",2019-09-11 00:03:00+00:00,2019-09-11,2019-09-09,AndrewScheer
Tue Sep 10 17:30:06 +0000 2019,1160,It’s time for you to get ahead! https://t.co/Zt9TQ2ykg6,[],1171475953152737280,1171475953152737280,en,"{'created_at': 'Tue Sep 10 16:52:59 +0000 2019', 'favorite_count': 20, 'full_text': 'BREAKING: Federal election campaign set to begin Wednesday https://t.co/pWHRARvTpI (via @globeandmail) #cdnpoli #elxn43', 'hashtags': [{'text': 'cdnpoli'}, {'text': 'elxn43'}], 'id': 1171466612546793472, 'id_str': '1171466612546793472', 'lang': 'en', 'retweet_count': 11, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://www.theglobeandmail.com/politics/article-federal-election-campaign-set-to-begin-wednesday/', 'url': 'https://t.co/pWHRARvTpI'}], 'user': {'id': 249409286, 'id_str': '249409286'}, 'user_mentions': [{'id': 8736882, 'id_str': '8736882', 'name': 'The Globe and Mail', 'screen_name': 'globeandmail'}]}",1.1714666125467935e+18,1171466612546793472,274.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/MichelleZilio/status/1171466612546793472', 'url': 'https://t.co/Zt9TQ2ykg6'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2019-09-10 17:30:06+00:00,2019-09-10,2019-09-09,AndrewScheer
Tue Sep 10 17:30:02 +0000 2019,45,Plus. Pour vous. Dès maintenant! https://t.co/tixjgfPEAd,[],1171475934639054848,1171475934639054848,fr,"{'created_at': 'Tue Sep 10 17:08:45 +0000 2019', 'favorite_count': 16, 'full_text': 'CONFIRMÉ - Les élections fédérales seront déclenchées demain. Scrutin: 21 octobre. #polcan https://t.co/oOjjmYmiPv', 'hashtags': [{'text': 'polcan'}], 'id': 1171470578605162501, 'id_str': '1171470578605162501', 'lang': 'fr', 'retweet_count': 19, 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>', 'urls': [{'expanded_url': 'https://ici.radio-canada.ca/nouvelle/1293824/pancartes-electorales-parti-liberal-bureaux-quebec-elections-canada-2019', 'url': 'https://t.co/oOjjmYmiPv'}], 'user': {'id': 273237613, 'id_str': '273237613'}, 'user_mentions': []}",1.1714705786051625e+18,1171470578605162501,17.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://twitter.com/ICILouisBlouin/status/1171470578605162501', 'url': 'https://t.co/tixjgfPEAd'}]","{'id': 256360738, 'id_str': '256360738'}",[],,2019-09-10 17:30:02+00:00,2019-09-10,2019-09-09,AndrewScheer
Tue Sep 10 15:51:54 +0000 2019,889,"I’m thankful for the efforts of the men and women in the @CanadianForces, first responders, and volunteers as Atlantic Canada recovers from Hurricane Dorian. The famous East Coast hospitality is also on full display as friends and neighbours help each other out. #ProudCanadian",[{'text': 'ProudCanadian'}],1171451236790358026,1171451236790358026,en,,,,220.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 16708161, 'id_str': '16708161', 'name': 'Canadian Forces', 'screen_name': 'CanadianForces'}]",,2019-09-10 15:51:54+00:00,2019-09-10,2019-09-09,AndrewScheer
Tue Sep 10 15:51:49 +0000 2019,52,"Merci aux membres des @ForcesCanada, aux premiers intervenants et aux bénévoles qui aident le Canada atlantique à se remettre de l’ouragan Dorian. L’hospitalité de la côte est se manifeste pleinement quand des amis et des voisins s’entraident. #FierCanadien",[{'text': 'FierCanadien'}],1171451218641604610,1171451218641604610,fr,,,,21.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}","[{'id': 296892812, 'id_str': '296892812', 'name': 'Forces canadiennes', 'screen_name': 'ForcesCanada'}]",,2019-09-10 15:51:49+00:00,2019-09-10,2019-09-09,AndrewScheer
Tue Sep 10 12:05:48 +0000 2019,870,"Today, I encourage all Canadians to join me in recognizing the lives taken from this world too soon by suicide, and in strengthening our resolve to do everything we can to prevent suicide in the future. #WSPD My statement: https://t.co/16Hp47PhdU https://t.co/0okGN5RHQY",[{'text': 'WSPD'}],1171394338527617025,1171394338527617025,en,,,,304.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2915472025153197', 'url': 'https://t.co/16Hp47PhdU'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/0okGN5RHQY', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171394338527617025/photo/1', 'id': 1171394309222031361, 'media_url': 'http://pbs.twimg.com/media/EEGg6v0X4AEFVzo.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEGg6v0X4AEFVzo.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/0okGN5RHQY'}]",2019-09-10 12:05:48+00:00,2019-09-10,2019-09-09,AndrewScheer
Tue Sep 10 12:05:45 +0000 2019,46,"Aujourd’hui, j’encourage tous les Canadiens à se joindre à moi pour reconnaître les vies perdues trop tôt à cause du suicide et pour réitérer notre détermination à faire tout notre possible pour prévenir le suicide à l’avenir. #JMPS Ma déclaration : https://t.co/IRWg145mnv https://t.co/gGK7dAwhxF",[{'text': 'JMPS'}],1171394324749307905,1171394324749307905,fr,,,,16.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2915461378487595', 'url': 'https://t.co/IRWg145mnv'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/gGK7dAwhxF', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171394324749307905/photo/1', 'id': 1171394299650613248, 'media_url': 'http://pbs.twimg.com/media/EEGg6MKXoAACYmk.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEGg6MKXoAACYmk.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/gGK7dAwhxF'}]",2019-09-10 12:05:45+00:00,2019-09-10,2019-09-09,AndrewScheer
Mon Sep 09 19:48:40 +0000 2019,5764,"Like millions of Canadians, I grew up middle class. When Trudeau’s Liberal MPs mock me for that, they mock you too. https://t.co/D5aCiA9tOm",[],1171148435933863937,1171148435933863937,en,,,,2041.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/D5aCiA9tOm', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171148435933863937/photo/1', 'id': 1171148217892954112, 'media_url': 'http://pbs.twimg.com/media/EEDBGWLXYAAPnJN.png', 'media_url_https': 'https://pbs.twimg.com/media/EEDBGWLXYAAPnJN.png', 'sizes': {'large': {'w': 729, 'h': 659, 'resize': 'fit'}, 'small': {'w': 680, 'h': 615, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 729, 'h': 659, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/D5aCiA9tOm'}]",2019-09-09 19:48:40+00:00,2019-09-09,2019-09-09,AndrewScheer
Mon Sep 09 19:48:38 +0000 2019,94,"Comme des millions de Canadiens, j’ai grandi dans une famille de la classe moyenne. Quand les députés libéraux de Trudeau se moquent de moi pour ça, ils se moquent aussi de vous. https://t.co/PHkQuFyw2Z",[],1171148428379901952,1171148428379901952,fr,,,,38.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/PHkQuFyw2Z', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171148428379901952/photo/1', 'id': 1171148389003739136, 'media_url': 'http://pbs.twimg.com/media/EEDBQTnWwAApCy-.png', 'media_url_https': 'https://pbs.twimg.com/media/EEDBQTnWwAApCy-.png', 'sizes': {'large': {'w': 729, 'h': 659, 'resize': 'fit'}, 'small': {'w': 680, 'h': 615, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 729, 'h': 659, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/PHkQuFyw2Z'}]",2019-09-09 19:48:38+00:00,2019-09-09,2019-09-09,AndrewScheer
Mon Sep 09 13:03:35 +0000 2019,1027,"Trudeau talks a big game when it comes to condemning hatred and bigotry, but when it comes to antisemitism in his own party, he’s just #NotAsAdvertised. https://t.co/dAHLmO3B5x",[{'text': 'NotAsAdvertised'}],1171046490988523520,1171046490988523520,en,,,,413.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/dAHLmO3B5x', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171046490988523520/photo/1', 'id': 1171046451834707968, 'media_url': 'http://pbs.twimg.com/media/EEBkiyEW4AAp9C8.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEBkiyEW4AAp9C8.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/dAHLmO3B5x'}]",2019-09-09 13:03:35+00:00,2019-09-09,2019-09-09,AndrewScheer
Mon Sep 09 13:03:31 +0000 2019,54,"Trudeau tient de beaux discours quand il s’agit de condamner la haine et le fanatisme, mais quand il est question d’antisémitisme dans son propre parti, il n’est #PasCeluiQuilPretendaitÊtre https://t.co/U0egWRZqcB",[{'text': 'PasCeluiQuilPretendaitÊtre'}],1171046477256429569,1171046477256429569,fr,,,,24.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/U0egWRZqcB', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1171046477256429569/photo/1', 'id': 1171046443563573255, 'media_url': 'http://pbs.twimg.com/media/EEBkiTQXYAcC8bH.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EEBkiTQXYAcC8bH.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/U0egWRZqcB'}]",2019-09-09 13:03:31+00:00,2019-09-09,2019-09-09,AndrewScheer
Sun Sep 08 15:07:00 +0000 2019,899,A Conservative government will prioritize your personal data security online by establishing a Cabinet Committee on Cyber Security and Data Privacy. We’ll conduct quarterly cyber security testing on all government departments. https://t.co/4f8lVVWBtt,[],1170715162594217984,1170715162594217984,en,,,,326.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/4f8lVVWBtt', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1170715162594217984/photo/1', 'id': 1170699250063331330, 'media_url': 'http://pbs.twimg.com/media/ED8ow-rXUAI0zHh.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ED8ow-rXUAI0zHh.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/4f8lVVWBtt'}]",2019-09-08 15:07:00+00:00,2019-09-08,2019-09-02,AndrewScheer
Sun Sep 08 15:07:00 +0000 2019,44,Un gouvernement conservateur accordera la priorité à la sécurité de vos données personnelles en ligne grâce à un comité ministériel sur la cybersécurité et la protection des données. Nous ferons des tests de cybersécurité tous les trois mois dans tous les ministères fédéraux. https://t.co/iHLWEl5ec6,[],1170715162589966336,1170715162589966336,fr,,,,18.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",[],"{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/iHLWEl5ec6', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1170715162589966336/photo/1', 'id': 1170699241121046529, 'media_url': 'http://pbs.twimg.com/media/ED8owdXW4AEcSF9.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ED8owdXW4AEcSF9.jpg', 'sizes': {'large': {'w': 1600, 'h': 900, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/iHLWEl5ec6'}]",2019-09-08 15:07:00+00:00,2019-09-08,2019-09-02,AndrewScheer
Sun Sep 08 14:01:18 +0000 2019,33,"Aujourd’hui, je souhaite le meilleur à notre délégation canadienne en Belgique qui, au nom de tous les Canadiens, participe à la commémoration du 75e anniversaire de la bataille de l’Escaut. Ma déclaration : 
https://t.co/fC08Zw4iDh https://t.co/D1COXax3mF",[],1170698628719173640,1170698628719173640,fr,,,,12.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2911219288911804', 'url': 'https://t.co/fC08Zw4iDh'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/D1COXax3mF', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1170698628719173640/photo/1', 'id': 1170698225910714368, 'media_url': 'http://pbs.twimg.com/media/ED8n1XaWkAAnxPd.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ED8n1XaWkAAnxPd.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/D1COXax3mF'}]",2019-09-08 14:01:18+00:00,2019-09-08,2019-09-02,AndrewScheer
Sun Sep 08 13:45:09 +0000 2019,254,"Today, I wish our Canadian delegation in Belgium well, as on behalf of all Canadians they partake in the commemoration of the 75th anniversary of the Battle of the Scheldt. My Statement: https://t.co/2wSVaTrGpg https://t.co/EOBnXBs2Cd",[],1170694567466811394,1170694567466811394,en,,,,59.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","[{'expanded_url': 'https://www.facebook.com/AndrewScheerMP/posts/2911221332244933', 'url': 'https://t.co/2wSVaTrGpg'}]","{'id': 256360738, 'id_str': '256360738'}",[],"[{'display_url': 'pic.twitter.com/EOBnXBs2Cd', 'expanded_url': 'https://twitter.com/AndrewScheer/status/1170694567466811394/photo/1', 'id': 1170694482326622216, 'media_url': 'http://pbs.twimg.com/media/ED8kbdeWkAgc9hr.jpg', 'media_url_https': 'https://pbs.twimg.com/media/ED8kbdeWkAgc9hr.jpg', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 675, 'resize': 'fit'}, 'small': {'w': 680, 'h': 383, 'resize': 'fit'}, 'large': {'w': 1600, 'h': 900, 'resize': 'fit'}}, 'type': 'photo', 'url': 'https://t.co/EOBnXBs2Cd'}]",2019-09-08 13:45:09+00:00,2019-09-08,2019-09-02,AndrewScheer
